;cam:dataFim;cam:dataInicio;cam:descricaoCausaFimExercicio;cam:idCadastroParlamentarAnterior;cam:idCausaFimExercicio;cam:siglaUFRepresentacao;cam:situacaoExercicio;org:hasMember;org:role;slp:resource_uri
131;;2015-02-01;;;;RS;Titular;38ec97ce-3ea4-41a5-b1be-051b66e3a8b3;b27beba7-ca02-4041-a9e0-1793bcd141fe;af0dcecf-d2f3-43a7-a84c-a15fa3dc0e40
132;;2015-02-01;;;;MG;Titular;0ccb486f-1a68-4c97-b6fa-602e07aaf2d0;b27beba7-ca02-4041-a9e0-1793bcd141fe;0cf57502-944c-4c6a-ade7-de5e41259dc3
133;;2015-02-01;;;;RJ;Titular;655de13b-bfec-4b96-8412-31b40e499a4e;b27beba7-ca02-4041-a9e0-1793bcd141fe;d91358f3-9b92-4cd8-8a0e-faf4e61872fb
134;;2015-02-01;;;;BA;Titular;ec1ef28a-8779-4784-8436-e00701bab260;b27beba7-ca02-4041-a9e0-1793bcd141fe;06350abe-2d96-4bf6-b460-010eaf573a10
135;;2015-02-01;;;;ES;Titular;4b8f9642-ad62-4ee0-bd5a-f0578c2638d0;b27beba7-ca02-4041-a9e0-1793bcd141fe;fd8552c3-1cc5-4de9-b12f-2529a896c3f6
136;;2015-02-01;;;;SP;Titular;a9ff0ec2-170d-474a-bd7b-5484c8e03d2a;b27beba7-ca02-4041-a9e0-1793bcd141fe;8aaf42b9-1714-492b-be36-f7259b438c98
137;;2015-02-01;;;;CE;Titular;d180e8eb-1e27-40fa-aafe-a1a4e6c7b6ee;b27beba7-ca02-4041-a9e0-1793bcd141fe;254e72a8-69fa-4c29-88e5-c56e1c3c2d34
138;;2015-02-01;;;;CE;Titular;b3ed5c2c-838c-46e9-802d-ee80d084c670;b27beba7-ca02-4041-a9e0-1793bcd141fe;89a3853a-ca12-4e2c-847d-a47e91e2800a
139;;2015-02-01;;;;RJ;Titular;7788e18f-3178-4d7b-b556-3800e92bd1f6;b27beba7-ca02-4041-a9e0-1793bcd141fe;3e8295cc-6221-454e-b5e2-5c9d2c3fa5c5
140;;2015-02-01;;;;MG;Titular;cba66442-8967-496f-9471-0c85fe4f2407;b27beba7-ca02-4041-a9e0-1793bcd141fe;0addcd59-667b-4280-8146-3b6aa152d10f
141;;2015-02-01;;;;MG;Titular;bc0db56f-8c0e-43b7-bb08-c9d16df2f2a9;b27beba7-ca02-4041-a9e0-1793bcd141fe;9054336d-cbec-4e39-903d-fe05e75ba174
142;;2015-02-01;;;;CE;Titular;3a302f41-6051-4010-8dea-1cbdb9e5ff43;b27beba7-ca02-4041-a9e0-1793bcd141fe;ce9fc6dd-f0d5-40b9-8847-58f28d8e1d75
143;;2015-02-01;;;;RO;Titular;337bc1cd-801a-4b74-ae10-0f667246b72b;b27beba7-ca02-4041-a9e0-1793bcd141fe;021941ae-355f-42d4-87c8-59943ebf17c1
144;;2015-02-01;;;;PA;Titular;b1b5e11e-3142-4e09-bb90-7c0457f8bbbe;b27beba7-ca02-4041-a9e0-1793bcd141fe;8be1d2c0-5670-43f6-94ae-f8768f232314
145;;2015-02-01;;;;RS;Titular;a7a5c6e3-02c5-4ccd-8587-c98eb8418ce9;b27beba7-ca02-4041-a9e0-1793bcd141fe;7693e987-27c6-4020-8495-3d96ef358fd5
146;;2015-02-01;;;;BA;Titular;43df44b1-3403-48ae-a5e6-669fd5532359;b27beba7-ca02-4041-a9e0-1793bcd141fe;ea1fcecb-1bae-4c3c-912b-54f957f7f144
147;;2015-02-01;;;;PR;Titular;6785f0e9-1488-4753-bdd5-bbd916c6390f;b27beba7-ca02-4041-a9e0-1793bcd141fe;054b88af-1420-4c71-a36e-8c9a36280df0
148;;2015-02-01;;;;BA;Titular;1adc1a62-5984-4de4-9a94-beed778d9e7a;b27beba7-ca02-4041-a9e0-1793bcd141fe;030001ae-98a4-4115-91e1-358d124927db
149;;2015-02-01;;;;SP;Titular;75d48fb8-c540-455c-9bac-4a4c7258b15c;b27beba7-ca02-4041-a9e0-1793bcd141fe;7923e74c-518b-4673-b426-f7621fccc758
150;;2015-02-01;;;;RO;Titular;f33251fe-2fc7-4d54-8390-ad9a6368e20f;b27beba7-ca02-4041-a9e0-1793bcd141fe;666d0e6c-7cd7-4c37-bc7d-ee1c25050417
151;;2015-02-01;;;;MG;Titular;d07a4778-b331-4e23-b6ce-5dd288032709;b27beba7-ca02-4041-a9e0-1793bcd141fe;d6e2ad4a-c9c0-4a73-b977-a5f36b1b5391
152;;2015-02-01;;;;DF;Titular;098c0c36-0152-4302-b730-044d45751b62;b27beba7-ca02-4041-a9e0-1793bcd141fe;f3020545-15c3-495d-ba87-0213ee2c285b
153;;2015-02-01;;;;PR;Titular;49edd34d-90e7-4d09-9156-5b4f5a769647;b27beba7-ca02-4041-a9e0-1793bcd141fe;658faaa4-d126-4740-b549-74a354f72ddf
154;;2015-02-01;;;;ES;Titular;afd68f23-0898-4323-b4e9-7becc0082659;b27beba7-ca02-4041-a9e0-1793bcd141fe;48ebc8e9-3f2a-4678-94de-1c4214685630
155;;2015-02-01;;;;SP;Titular;70b23b4e-26b9-47f1-874a-d653b4a93046;b27beba7-ca02-4041-a9e0-1793bcd141fe;83ed5386-d1cd-49c9-8a50-6a884ff95cf4
156;;2015-02-01;;;;PR;Titular;64068252-5862-4c0e-b953-fe36fae730f3;b27beba7-ca02-4041-a9e0-1793bcd141fe;65204872-782c-4431-a2e0-0deb8e39d691
157;;2015-02-01;;;;GO;Titular;4bba6ed5-42f0-44a5-84db-ca5f6a72bbf7;b27beba7-ca02-4041-a9e0-1793bcd141fe;8a25122e-9d8f-4d46-929b-d1c538e9e143
158;;2015-02-01;;;;SP;Titular;4682bec6-e685-4959-aac8-e6592ae708bc;b27beba7-ca02-4041-a9e0-1793bcd141fe;8239e2ed-f402-41e1-adc9-35996d32bf35
159;;2015-02-01;;;;MG;Titular;870602e3-3725-40b5-8dc6-28dc222da06d;b27beba7-ca02-4041-a9e0-1793bcd141fe;73f77aa9-f3fe-4cdd-bad1-8943c6fbbe1e
160;;2015-02-01;;;;SP;Titular;f654da09-a4d1-428a-9db2-5fdcbef83b09;b27beba7-ca02-4041-a9e0-1793bcd141fe;bd5f8634-5a15-48d5-93e7-c07fe9d06f10
161;;2015-02-01;;;;AP;Titular;90e90991-f6f1-4f1a-84d1-3db90c8b2147;b27beba7-ca02-4041-a9e0-1793bcd141fe;71414f8a-ee1b-4fc2-a0e6-6f17d66714e5
162;;2015-02-01;;;;MG;Titular;44ea4950-540d-482a-ac83-cbce3e1d0db1;b27beba7-ca02-4041-a9e0-1793bcd141fe;9d2f8d40-2e01-4c4a-a2a9-876adf17e9b8
163;;2015-02-01;;;;AC;Titular;5b60aa49-a986-4b95-b2af-c4ed202360dd;b27beba7-ca02-4041-a9e0-1793bcd141fe;fe44b898-648a-4f00-891b-4a77c90afe6a
164;;2015-02-01;;;;RJ;Titular;da0afece-0acf-4504-b703-526ffd4aedf0;b27beba7-ca02-4041-a9e0-1793bcd141fe;bf4d68d1-59b6-4905-ba67-62adad9d9ff9
165;;2015-02-01;;;;SP;Titular;946d9226-768b-4355-8c02-8ab359d71907;b27beba7-ca02-4041-a9e0-1793bcd141fe;79bdf461-682f-4b4d-9202-ef2ea1fd626d
166;;2015-02-01;;;;RS;Titular;0f3d01a4-1d45-473f-84eb-84e4af1c3c67;b27beba7-ca02-4041-a9e0-1793bcd141fe;933d5c2b-dea3-4a47-8500-235643587c6e
167;;2015-02-01;;;;RO;Titular;88669e5c-1df3-4de1-abd3-85543152ec33;b27beba7-ca02-4041-a9e0-1793bcd141fe;655b0efb-7b75-4bd5-9ae9-71f0dcf25d04
168;;2015-02-01;;;;SE;Titular;aaf874e2-5d1d-4b5e-a9ec-2724da27db15;b27beba7-ca02-4041-a9e0-1793bcd141fe;c4be84d7-0541-4854-b97a-5c09d6a0fb47
169;;2015-02-01;;;;PE;Titular;ea36d57e-01a8-443c-bcb0-03e5f7831b12;b27beba7-ca02-4041-a9e0-1793bcd141fe;7ec3b75f-9ad3-4b60-8785-ae9ac7ae6303
170;;2015-02-01;;;;SC;Titular;8a811ec3-c877-4225-853f-f6be148f4f45;b27beba7-ca02-4041-a9e0-1793bcd141fe;c9c7604a-0d21-4744-ba53-7bb3aa70183a
171;;2015-02-01;;;;MA;Titular;047a1d8a-abbf-48ae-8e88-9e211183fbc2;b27beba7-ca02-4041-a9e0-1793bcd141fe;b76624d5-8b29-44ca-8223-9403702d8345
172;;2015-02-01;;;;SP;Titular;dbe51a81-f58b-4571-b59c-a7d2deba18d2;b27beba7-ca02-4041-a9e0-1793bcd141fe;e91a34ff-8bdb-466c-81c5-3e2ffe756a0b
173;;2015-02-01;;;;GO;Titular;e8df5300-6d73-41f8-aa42-c1ef1c1053fd;b27beba7-ca02-4041-a9e0-1793bcd141fe;e5695b9a-6bd2-4073-9324-a28e42fe179c
174;;2015-02-01;;;;SC;Titular;43970be5-4f26-4a9f-88ca-61875425a9e6;b27beba7-ca02-4041-a9e0-1793bcd141fe;1cd5427c-4fec-40bf-8d53-d6709e256595
175;;2015-02-01;;;;PE;Titular;2e6cbc97-3b57-47d8-9d5e-a92fa3c52a7f;b27beba7-ca02-4041-a9e0-1793bcd141fe;55035887-5759-481b-8975-438bbd600047
176;;2015-02-01;;;;RJ;Titular;975c8506-efa7-4fe9-96eb-88671ab66837;b27beba7-ca02-4041-a9e0-1793bcd141fe;4bc03472-4ef5-4a23-9182-dd4a28dca475
177;;2015-02-01;;;;PR;Titular;13dc36bc-6b08-4c05-bc99-08f75b589888;b27beba7-ca02-4041-a9e0-1793bcd141fe;2b48ceed-4bf4-4374-98a0-31a4760e1469
178;;2015-02-01;;;;RR;Titular;444c4270-ace3-44b6-81bd-435582dcdb04;b27beba7-ca02-4041-a9e0-1793bcd141fe;4f6596b3-a8d5-4e6f-8617-410f6bcc8f4b
179;;2015-02-01;;;;RJ;Titular;6203684c-1a9b-4a37-9861-599e94f8190f;b27beba7-ca02-4041-a9e0-1793bcd141fe;c91bb6d9-e29c-4408-8860-30a98a58e863
180;;2015-02-01;;;;MG;Titular;90567ba5-429a-4332-8ac0-5e3b653cc8cb;b27beba7-ca02-4041-a9e0-1793bcd141fe;787276a7-4aaa-4597-b606-9acfcc5992e0
181;;2015-02-01;;;;MG;Titular;8a5667f6-a752-4eca-923a-9d5af7e0e660;b27beba7-ca02-4041-a9e0-1793bcd141fe;b6c0d7bc-77aa-4d1b-9d70-489eea6daebf
182;;2015-02-01;;;;MG;Titular;3bff68fd-f1b8-4dc0-97b2-df967e44989d;b27beba7-ca02-4041-a9e0-1793bcd141fe;57bb699f-6130-49dc-a18e-dd9e903eb272
183;;2015-02-01;;;;BA;Titular;96011683-46fc-48fa-aeaf-83aef3da6c59;b27beba7-ca02-4041-a9e0-1793bcd141fe;98d56568-5a96-4c32-bbcb-b6b0461cac89
184;;2015-02-01;;;;SP;Titular;4389dbdb-69f5-4733-b354-81fea9fa0332;b27beba7-ca02-4041-a9e0-1793bcd141fe;e9f07f9c-952f-498e-bfec-14044491fe71
185;;2015-02-01;;;;PR;Titular;24dd72fc-be76-49ce-b934-2b9df8235997;b27beba7-ca02-4041-a9e0-1793bcd141fe;96c0f9b0-54f3-40aa-be59-aca360c59f36
186;;2015-02-01;;;;PB;Titular;321c1578-d8ee-4fde-879c-e9ee9f16b1f5;b27beba7-ca02-4041-a9e0-1793bcd141fe;4bbddbfd-8c58-45c5-87d9-09ce16dace7f
187;;2015-02-01;;;;PI;Titular;8e53135f-ce70-4ee9-b240-00ee7faecfa0;b27beba7-ca02-4041-a9e0-1793bcd141fe;1f20e7f4-9e48-4027-bd38-be7612204f81
188;;2015-02-01;;;;MA;Titular;28975212-b19a-42a5-9884-5849d39f95f8;b27beba7-ca02-4041-a9e0-1793bcd141fe;1a9c5af2-8822-4693-972f-f2004f6cb152
189;;2015-02-01;;;;MG;Titular;5c88637f-46d6-4a2d-a887-4245c7ec6e47;b27beba7-ca02-4041-a9e0-1793bcd141fe;1ad76adf-1128-416d-ac46-f87ca15aff56
190;;2015-02-01;;;;MG;Titular;0e544431-44f4-414c-a610-465a52e558fa;b27beba7-ca02-4041-a9e0-1793bcd141fe;725f344e-849e-44d2-b856-53f5ab16930c
191;;2015-02-01;;;;SP;Titular;2ce7160c-bbc0-46b9-8101-275c2e40e1c8;b27beba7-ca02-4041-a9e0-1793bcd141fe;d5c8e4e2-b5de-43f9-a8e8-2af6088b2ae2
192;;2015-02-01;;;;RO;Titular;872a81f6-3839-4f92-87b1-5b866b2bcee7;b27beba7-ca02-4041-a9e0-1793bcd141fe;5721456d-fb92-44a6-b8e3-45eb92cc7b6f
193;;2015-02-01;;;;MS;Titular;e78fcd8a-1a8c-4b10-b12c-4981c6c407a9;b27beba7-ca02-4041-a9e0-1793bcd141fe;7bd297fb-ad6d-487f-8d37-70c34f494844
194;;2015-02-01;;;;RS;Titular;975e2f32-5b0b-4c7b-83a6-8838cc37e817;b27beba7-ca02-4041-a9e0-1793bcd141fe;ea432510-d20b-4804-ad60-7a26fdc7c323
195;;2015-02-01;;;;SP;Titular;42b57d86-36d6-4fb3-8d7d-73a4f9602c87;b27beba7-ca02-4041-a9e0-1793bcd141fe;71406479-b03c-4db3-9578-063866581d0c
196;;2015-02-01;;;;AM;Titular;31c8a82e-6a51-449f-8321-0ebff8e970f0;b27beba7-ca02-4041-a9e0-1793bcd141fe;a5e084a7-77fd-44e1-a4f8-d2201d9997ae
197;;2015-02-01;;;;CE;Titular;5f97cceb-3040-443b-b0c6-b70dd42cea59;b27beba7-ca02-4041-a9e0-1793bcd141fe;fe96a9c8-63df-4a0e-8163-04b6d77c0a7f
198;;2015-02-01;;;;DF;Titular;a3c354d7-abbf-49bc-b24e-8f640681def6;b27beba7-ca02-4041-a9e0-1793bcd141fe;bccad71c-13e8-4509-aac7-dedbcc525461
199;;2015-02-01;;;;SE;Titular;5258a7cf-4444-4306-9cc7-07004b3554a1;b27beba7-ca02-4041-a9e0-1793bcd141fe;9ac5027a-d225-4d85-909d-213bc2ee0922
200;;2015-02-01;;;;AL;Titular;7f266fdf-9fba-410b-baf8-8fbe2ac62f4b;b27beba7-ca02-4041-a9e0-1793bcd141fe;a456dd92-bae5-4458-9430-46dec3408445
201;;2015-02-01;;;;PE;Titular;0e78722c-aff2-4964-8e9c-0c77d28208af;b27beba7-ca02-4041-a9e0-1793bcd141fe;97a3223f-22a6-48a1-9f1a-cbaa279653ad
202;;2015-02-01;;;;SP;Titular;faf108a2-5044-456f-8b14-d71f72aac06e;b27beba7-ca02-4041-a9e0-1793bcd141fe;f373a984-d9ca-4a47-8cb1-8f2ed8a8791e
203;;2015-02-01;;;;SP;Titular;1a7d07d6-5b9a-435a-953c-fc59650835b1;b27beba7-ca02-4041-a9e0-1793bcd141fe;c076ac6e-f70e-436d-be04-bda516502d78
204;;2015-02-01;;;;PA;Titular;a6f7c5c0-388e-4d20-a406-43caaedc4df7;b27beba7-ca02-4041-a9e0-1793bcd141fe;bc611dea-150b-472b-8051-a56e1d86c6b3
205;;2015-02-01;;;;BA;Titular;ba3dd71b-15fd-479b-acef-362ba37efbdf;b27beba7-ca02-4041-a9e0-1793bcd141fe;96ca69a8-6cc0-4482-96ae-6d8a4aaa5056
206;;2015-02-01;;;;BA;Titular;7bdbeba6-6d29-43eb-a774-90ef19031e27;b27beba7-ca02-4041-a9e0-1793bcd141fe;20071000-dcec-436c-bf87-41dd90339620
207;;2015-02-01;;;;RS;Titular;d85c6f74-d34f-46b4-9043-403fa0ce4a95;b27beba7-ca02-4041-a9e0-1793bcd141fe;9abac805-626c-4759-9142-9e2ca636beb1
208;;2015-02-01;;;;RS;Titular;3cf6896f-ea41-45c4-98a6-1f04c9ed76f0;b27beba7-ca02-4041-a9e0-1793bcd141fe;e1209b92-5afa-455a-9eb0-554f88f16abe
209;;2015-02-01;;;;RS;Titular;396c68dd-243b-49a2-bd6a-1554bda45961;b27beba7-ca02-4041-a9e0-1793bcd141fe;06ca5953-7b4a-41f2-beeb-a450fda6d2c1
210;;2015-02-01;;;;PA;Titular;000e4f13-97c3-4598-a262-7b73f9183daa;b27beba7-ca02-4041-a9e0-1793bcd141fe;8e56b360-e230-4890-8c57-69fb1ca96515
211;;2015-02-01;;;;PR;Titular;e3183792-e2e1-4c9d-8a4c-21a00b1d5cb8;b27beba7-ca02-4041-a9e0-1793bcd141fe;f78ec3ee-da87-4aef-8dd3-d6d50fbf4468
212;;2015-02-01;;;;RJ;Titular;b9dc4fa2-0d96-4d46-9a45-ed9cea2d059c;b27beba7-ca02-4041-a9e0-1793bcd141fe;9cab5636-39cd-45b3-bbb4-790637208d52
213;;2015-02-01;;;;GO;Titular;8454ec24-293a-42c2-8c72-a544e536da87;b27beba7-ca02-4041-a9e0-1793bcd141fe;f189cb9e-6a09-42de-9a37-dfa69f44415e
214;;2015-02-01;;;;BA;Titular;ba356e42-62f1-4e99-bf54-0e89c2822b4d;b27beba7-ca02-4041-a9e0-1793bcd141fe;f6dbaeca-e9d1-4e6b-8fe2-d4ce608af26c
215;;2015-02-01;;;;RS;Titular;fcab395e-349c-4e54-b6ed-87d7a204a908;b27beba7-ca02-4041-a9e0-1793bcd141fe;511c7f04-adcf-4deb-9f0f-aa7d59967920
216;;2015-02-01;;;;RS;Titular;f4a35db7-0af6-4303-90ad-3c75bef81bf0;b27beba7-ca02-4041-a9e0-1793bcd141fe;0af5b890-f09f-46b7-bf5a-81dfe7b2080c
217;;2015-02-01;;;;BA;Titular;a361dfff-d7aa-431c-af01-d1133a80f293;b27beba7-ca02-4041-a9e0-1793bcd141fe;a3a2abf1-3ffb-4e47-af3c-7f8fc7964481
218;;2015-02-01;;;;GO;Titular;de66f861-d299-476f-9c84-fe5be582a25a;b27beba7-ca02-4041-a9e0-1793bcd141fe;9122d0ff-a2df-4b25-8acd-45aac58570b0
219;;2015-02-01;;;;PE;Titular;bba3d25d-b6ee-45b1-8a80-282a7b59ffbb;b27beba7-ca02-4041-a9e0-1793bcd141fe;d103442e-fd62-4c0d-b982-cac2a0cb46a6
220;;2015-02-01;;;;AC;Titular;362db51c-1d0b-4c35-9bbf-d151f518c238;b27beba7-ca02-4041-a9e0-1793bcd141fe;3d67e7c4-6e84-4a75-ad43-d5b97bca2476
221;;2015-02-01;;;;PR;Titular;bd787b04-3acd-4b5a-ab8e-ef3ddda6fe9c;b27beba7-ca02-4041-a9e0-1793bcd141fe;66bd7406-4c4e-4fcd-ad04-356c291259ea
222;;2015-02-01;;;;PA;Titular;93414f9c-8c3c-4444-976a-ffcbff62d1e7;b27beba7-ca02-4041-a9e0-1793bcd141fe;ab742cb0-5505-4c4b-91e0-d3648eea8d00
223;;2015-02-01;;;;PA;Titular;05852799-396c-495a-8104-92e26dc77779;b27beba7-ca02-4041-a9e0-1793bcd141fe;5d8c4d87-4276-413f-b91d-72d67e68f279
224;;2015-02-01;;;;RS;Titular;9291e2e1-6f4f-41ae-9fef-3c77a6ad0d81;b27beba7-ca02-4041-a9e0-1793bcd141fe;fcd6d2c7-c720-4b0f-afc6-41c0fc567092
225;;2015-02-01;;;;MA;Titular;1d0b9535-8e5b-44c1-bd16-0f81c780c971;b27beba7-ca02-4041-a9e0-1793bcd141fe;fdf7a27d-576e-4c8f-8f29-ce37163bdcf5
226;;2015-02-01;;;;ES;Titular;ea08a285-7d99-4b49-a088-ed73f383e32f;b27beba7-ca02-4041-a9e0-1793bcd141fe;1669a36e-1695-4c02-b041-231f53254259
227;;2015-02-01;;;;PR;Titular;fa1b3acc-f5a0-44dd-9cf6-f5cdc2c4a658;b27beba7-ca02-4041-a9e0-1793bcd141fe;51df0d2f-9630-4833-af15-940d9ed6ee75
228;;2015-02-01;;;;RR;Titular;8f78ab20-4f7c-476c-abf7-0e1e7103a877;b27beba7-ca02-4041-a9e0-1793bcd141fe;1bf6ee58-57d5-4605-850b-d9f132d38c3e
229;;2015-02-01;;;;PA;Titular;d68ca088-10ba-4e80-87dd-f0a3abfb2362;b27beba7-ca02-4041-a9e0-1793bcd141fe;33d500fa-f81f-4741-9783-0fcf1bd10624
230;;2015-02-01;;;;RJ;Titular;09dd6f68-1151-40ba-a7f8-61e95c6ca017;b27beba7-ca02-4041-a9e0-1793bcd141fe;f649c8e7-7efc-4730-9f48-a187469ccae0
231;;2015-02-01;;;;RJ;Titular;d59a6f97-06dc-4abd-8625-a93b9b603c12;b27beba7-ca02-4041-a9e0-1793bcd141fe;ced9e2e1-12ba-466e-a587-05d9e532e616
232;;2015-02-01;;;;AP;Titular;29d4cb36-a3c8-4841-9357-6b7ac6fa8ff2;b27beba7-ca02-4041-a9e0-1793bcd141fe;96e8c939-f28b-463d-8879-b0b171416d72
233;;2015-02-01;;;;SE;Titular;2f6b2c96-26fe-48c7-9a44-80fc61bafd69;b27beba7-ca02-4041-a9e0-1793bcd141fe;e6d94f94-0159-4339-b159-ca8a224ff3b8
234;;2015-02-01;;;;SP;Titular;072279b8-e991-4e9a-944b-bc30efb5238a;b27beba7-ca02-4041-a9e0-1793bcd141fe;5650be7c-af05-4746-af73-44ae072397d4
235;;2015-02-01;;;;SP;Titular;e279c4bd-5715-460d-bcd2-e9882ea13a48;b27beba7-ca02-4041-a9e0-1793bcd141fe;981a719c-22b9-4d15-ad4d-0a4e104506c4
236;;2015-02-01;;;;MA;Titular;824df6e6-2304-47e1-b1b2-6ef582186321;b27beba7-ca02-4041-a9e0-1793bcd141fe;f364296e-90b9-468c-ba2a-72627e721927
237;;2015-02-01;;;;SP;Titular;854c9287-b7d6-4046-83d2-11c43947e793;b27beba7-ca02-4041-a9e0-1793bcd141fe;87fcc426-551e-4085-935b-c469dd0fbc08
238;;2015-02-01;;;;MA;Titular;d65a733c-9c9b-436b-a4ad-51a25a45f751;b27beba7-ca02-4041-a9e0-1793bcd141fe;e9083f2c-2471-4653-b9ad-1b4758c3fbda
239;;2015-02-01;;;;SP;Titular;c3510518-b8ea-42ff-af84-632de76fc17d;b27beba7-ca02-4041-a9e0-1793bcd141fe;0593c7d7-8f73-4d85-ab26-1ad67eb3c86b
240;;2015-02-01;;;;TO;Titular;a9ca8b7a-7f35-4197-a36e-804c0cda918b;b27beba7-ca02-4041-a9e0-1793bcd141fe;f850d6af-8472-4dde-8523-5803550b2185
241;;2015-02-01;;;;ES;Titular;fe02866b-6ff2-491e-a8e9-d0a6c4e3c741;b27beba7-ca02-4041-a9e0-1793bcd141fe;58a3a670-001e-4cc6-9022-9a0c20d732b8
242;;2015-02-01;;;;RJ;Titular;720e137d-63d7-489e-951a-c5c1672d9f9a;b27beba7-ca02-4041-a9e0-1793bcd141fe;b5d70344-fe46-44df-a1e3-ea2f1a1ed5eb
243;;2015-02-01;;;;PE;Titular;7ccafa66-39c3-4205-9112-518e2bc1d7ce;b27beba7-ca02-4041-a9e0-1793bcd141fe;0fa33b8b-f8df-4bb5-91bb-1158ef9a07b1
244;;2015-02-01;;;;MG;Titular;edf47142-3e98-45ab-bc00-b066653e2efb;b27beba7-ca02-4041-a9e0-1793bcd141fe;cb80c9c6-50d8-4800-923c-a0057e8628e4
245;;2015-02-01;;;;PE;Titular;e0636266-ffb8-4752-b3da-056cb990692b;b27beba7-ca02-4041-a9e0-1793bcd141fe;343b8f29-9e02-44d8-9de3-973919574dfa
246;;2015-02-01;;;;BA;Titular;573ca4e6-88de-4c80-99f7-b8526410d10d;b27beba7-ca02-4041-a9e0-1793bcd141fe;d7c693d9-07b1-4d0f-b198-71c173961a89
247;;2015-02-01;;;;MG;Titular;50aced66-0225-488b-a55f-2f6d6357aee3;b27beba7-ca02-4041-a9e0-1793bcd141fe;cd4f9c28-0568-4c65-9f6f-4606e81cdc0e
248;;2015-02-01;;;;SP;Titular;53d6f049-0d15-4523-b582-f482bf407479;b27beba7-ca02-4041-a9e0-1793bcd141fe;3e579ccc-c8be-4df6-b0cf-c7aa39fa9026
249;;2015-02-01;;;;SP;Titular;260f7826-8276-493f-ab5c-c6a712b56dcb;b27beba7-ca02-4041-a9e0-1793bcd141fe;55316002-76fd-45c2-9f51-a8cea3a6690f
250;;2015-02-01;;;;PI;Titular;dadcd077-8ea7-41d7-b9bb-b71d778ee6c8;b27beba7-ca02-4041-a9e0-1793bcd141fe;be9c67d2-b284-4f29-a2bd-c59708b2d8b1
251;;2015-02-01;;;;CE;Titular;2840e45a-e0c6-46e4-93a3-34e01f4c4027;b27beba7-ca02-4041-a9e0-1793bcd141fe;f8f0637d-7855-4111-8b4f-c8062bb2d4c4
252;;2015-02-01;;;;RJ;Titular;2df3152e-c29e-4c1b-909d-49dc7a7e2da5;b27beba7-ca02-4041-a9e0-1793bcd141fe;0f1c09b8-31d6-4baf-84d6-628d2138ca9e
253;;2015-02-01;;;;PB;Titular;3e97fddc-2872-4a92-8f4b-276bdab94b76;b27beba7-ca02-4041-a9e0-1793bcd141fe;755e548a-cbb9-4b9c-a387-62066a1734a4
254;;2015-02-01;;;;RJ;Titular;2aa621f2-be36-4162-8690-bb9b362ca036;b27beba7-ca02-4041-a9e0-1793bcd141fe;2370fcfd-528c-4f22-9c25-6774d9b897df
255;;2015-02-01;;;;BA;Titular;ea8ccaf3-b27f-4c39-855c-34e067ec07ad;b27beba7-ca02-4041-a9e0-1793bcd141fe;0b3c892b-b1c4-42e2-8186-0ca6a1dd74f5
256;;2015-02-01;;;;SC;Titular;adb8fc83-ead1-4dee-bfe9-e66f87343712;b27beba7-ca02-4041-a9e0-1793bcd141fe;c6c3debc-d073-4c33-a9cf-0234ab8b4849
257;;2015-02-01;;;;AP;Titular;af86e60e-c786-417b-848d-477b38a4d14e;b27beba7-ca02-4041-a9e0-1793bcd141fe;a42848ac-8290-4dd3-9ce3-5a7dbfa6f7bd
258;;2015-02-01;;;;PI;Titular;bbf0c889-d4be-4882-bd38-4ad2d405de8c;b27beba7-ca02-4041-a9e0-1793bcd141fe;23998945-36e0-4b15-87c9-45bb87c65241
259;;2015-02-01;;;;AL;Titular;186deeab-3933-494a-ba35-f73e19abcccc;b27beba7-ca02-4041-a9e0-1793bcd141fe;211c90e8-59a9-438e-8fda-0017411b1b05
260;;2015-02-01;;;;TO;Titular;bfd70d72-1973-457f-85a8-e7abaf078018;b27beba7-ca02-4041-a9e0-1793bcd141fe;dc84cf3a-255f-4624-a7ce-c5197acca305
261;;2015-02-01;;;;RR;Titular;963ffc4c-37d6-4588-8fbd-9f2c324f68ba;b27beba7-ca02-4041-a9e0-1793bcd141fe;f9a23753-31eb-4c77-8ed0-eb4d2f7dea2e
262;;2015-02-01;;;;GO;Titular;a9042333-2fa9-44cf-b999-7c729531c9d4;b27beba7-ca02-4041-a9e0-1793bcd141fe;ce6f5265-fd3f-4f21-ae29-56a9c36ccea7
263;;2015-02-01;;;;RS;Titular;6599a8a7-ed9c-471c-a4fc-18619c877141;b27beba7-ca02-4041-a9e0-1793bcd141fe;005a767d-5add-45ed-b2bd-b638a9ef052e
264;;2015-02-01;;;;SC;Titular;e7fd2e78-e49e-4305-b2b2-ea427c4d15a4;b27beba7-ca02-4041-a9e0-1793bcd141fe;becc2490-e04e-4d54-9e91-dc7d94fe4978
265;;2015-02-01;;;;AC;Titular;0a6da8bf-1a61-43ba-a2e1-a16412d39c9a;b27beba7-ca02-4041-a9e0-1793bcd141fe;8d3c93ec-ad70-44c4-8c75-1e5d13224045
266;;2015-02-01;;;;BA;Titular;7f834c66-d2e2-4e0a-bee9-d339e5c52735;b27beba7-ca02-4041-a9e0-1793bcd141fe;8a2541dd-31b1-49ff-91eb-cf8e690074aa
267;;2015-02-01;;;;MS;Titular;a755115f-7635-4465-81bb-b841e104392d;b27beba7-ca02-4041-a9e0-1793bcd141fe;5f9f8eaf-5372-4868-86e3-bea0c359b0a7
